date,pi_temp_corrected,fitted_pi_temp,segment_id,rain_day
2025-06-10,2.822956762017876,2.93453422592016,7,False
2025-06-11,2.8367991346703207,2.9317674466498813,7,False
2025-06-12,2.820386115222936,2.929000667379601,7,False
2025-06-14,2.29225582347308,2.9234671088390423,7,False
2025-06-16,2.8374883007879244,2.9179335502984833,7,False
2025-06-17,2.762579483935975,2.9151667710282037,7,False
2025-06-18,2.7507756809952273,2.9123999917579244,7,False
2025-06-19,2.8180964189128073,2.9096332124876447,7,False
2025-06-23,2.83775970099547,2.898566095406527,7,False
2025-06-24,2.8237884241714353,2.8957993161362476,7,False
2025-06-25,2.770310472109117,2.8930325368659675,7,False
2025-06-26,2.365260344883542,2.8902657575956887,7,False
2025-06-27,2.7973482725685392,2.887498978325409,7,False
2025-06-29,2.7995551113715815,2.88196541978485,7,False
2025-06-30,2.7929290440698185,2.879198640514571,7,False
2025-07-01,2.791955203893484,2.8764318612442907,7,False
2025-07-02,2.7603337680101547,2.873665081974011,7,False
2025-07-03,2.835392520284139,2.8708983027037323,7,False
2025-07-04,2.8467017913070194,2.868131523433452,7,False
2025-07-05,2.833825592361371,2.865364744163173,7,False
2025-07-07,2.80430008298819,2.859831185622614,7,False
2025-07-08,2.7648771311202394,2.8570644063523343,7,False
2025-07-09,2.778383698882129,2.8542976270820555,7,False
2025-07-10,2.202782376269688,2.8515308478117753,7,False
2025-07-11,1.8247673473774118,2.848764068541496,7,False
2025-07-12,1.939336008112276,2.8459972892712164,7,False
2025-07-13,2.2818759490771274,2.843230510000937,7,False
2025-07-14,1.6818112228218711,2.8404637307306575,7,False
2025-07-15,2.680036829313182,2.8376969514603783,7,False
2025-07-16,1.8031627122406408,2.8349301721900986,7,False
2025-07-17,2.7811262690414145,2.832163392919819,7,False
2025-07-18,2.7829339410636598,2.8293966136495396,7,False
2025-07-19,2.779796591230642,2.82662983437926,7,False
2025-07-22,2.7288053404320207,2.818329496568422,7,False
2025-07-23,2.6860515966671246,2.8155627172981417,7,False
2025-07-24,2.4004212693520435,2.812795938027863,7,False
2025-07-25,2.8294458887455787,2.810029158757583,7,False
2025-07-26,2.1769649849720647,2.8072623794873035,7,False
2025-07-27,2.43146600866292,2.8044956002170243,7,False
2025-07-28,2.4284904659703725,2.801728820946745,7,False
2025-07-29,2.4451976245258296,2.798962041676465,7,False
2025-07-30,2.3718783205461014,2.796195262406186,7,False
2025-07-31,2.3346396084469814,2.7934284831359064,7,False
2025-08-01,2.0359746390235514,2.7906617038656263,7,False
2025-08-02,1.7465127198450874,2.787894924595347,7,False
2025-08-03,2.4407766682507672,2.7851281453250682,7,False
2025-08-04,2.394258048636886,2.782361366054788,7,False
2025-08-05,2.316594410940077,2.7795945867845084,7,False
2025-08-07,2.0747928689021116,2.7740610282439495,7,False
2025-08-08,1.2383634413993028,2.7712942489736703,7,False
2025-08-09,2.4015197539638296,2.7685274697033906,7,False
2025-08-10,2.25129707507335,2.7657606904331113,7,False
